x,y,z,label
526016.535,4694135.287,14.385,76.0
526015.977,4694132.699,14.42,76.0
526017.955,4694135.605,14.463,76.0
526016.604,4694132.874,14.471,76.0
526016.625,4694132.669,14.581,76.0
526016.546,4694132.435,14.61,76.0
526016.017,4694132.726,14.621,76.0
526016.045,4694133.036,14.621,76.0
526016.758,4694132.996,14.661999999999999,76.0
526016.414,4694132.398,14.669999999999998,76.0
526016.297,4694133.355,14.673,76.0
526016.452,4694133.068,14.684000000000001,76.0
526016.35,4694132.818,14.777,76.0
526016.262,4694135.819,14.861,76.0
526017.48,4694134.287,14.938000000000002,76.0
526016.234,4694135.775,14.943,76.0
526018.294,4694134.296,14.957999999999998,76.0
526016.344,4694132.686,14.973000000000003,76.0
526017.598,4694134.185,15.058,76.0
526016.299,4694134.878,15.079,76.0
526015.837,4694133.185,15.092,76.0
526018.207,4694134.234,15.105999999999998,76.0
526016.264,4694133.82,15.111,76.0
526016.27,4694134.662,15.122999999999998,76.0
526018.187,4694133.919,15.129000000000001,76.0
526015.18,4694132.957,15.133,76.0
526017.795,4694133.985,15.136,76.0
526015.002,4694133.034,15.147000000000002,76.0
526015.627,4694132.937,15.217000000000002,76.0
526017.904,4694134.408,15.227999999999998,76.0
526018.126,4694134.3,15.259,76.0
526015.85,4694135.755,15.268,76.0
526017.665,4694134.488,15.27,76.0
526017.651,4694134.572,15.278000000000002,76.0
526018.364,4694133.568,15.299,76.0
526017.879,4694134.221,15.353,76.0
526015.381,4694132.682,15.375999999999998,76.0
526016.316,4694135.554,15.417000000000002,76.0
526018.042,4694132.903,15.45,76.0
526016.26,4694135.277,15.46,76.0
526015.996,4694133.334,15.487000000000002,76.0
526018.062,4694133.26,15.493,76.0
526016.156,4694134.928,15.493,76.0
526018.175,4694133.201,15.532999999999998,76.0
526018.618,4694133.456,15.575,76.0
526016.377,4694133.674,15.607,76.0
526015.63,4694133.013,15.609000000000002,76.0
526017.749,4694133.68,15.615,76.0
526015.536,4694132.716,15.628999999999998,76.0
526017.738,4694133.105,15.652000000000001,76.0
526016.138,4694133.497,15.661000000000001,76.0
526017.931,4694133.175,15.668,76.0
526015.802,4694132.909,15.672,76.0
526018.082,4694133.572,15.68,76.0
526015.323,4694133.164,15.73,76.0
526016.397,4694135.024,15.737,76.0
526018.941,4694135.03,15.779,76.0
526015.459,4694132.959,15.789,76.0
526016.002,4694135.583,15.807,76.0
526016.051,4694134.61,15.852,76.0
526015.544,4694133.302,15.868,76.0
526016.371,4694134.277,15.880000000000003,76.0
526017.688,4694133.385,15.906000000000002,76.0
526015.85,4694134.394,15.916,76.0
526015.607,4694134.309,15.933,76.0
526017.97,4694133.281,15.955,76.0
526016.044,4694133.691,15.982,76.0
526018.485,4694134.638,16.023,76.0
526018.908,4694134.982,16.027,76.0
526016.072,4694134.256,16.06,76.0
526016.205,4694135.358,16.07,76.0
526017.951,4694133.521,16.086,76.0
526018.8,4694134.737,16.217,76.0
526015.997,4694134.013,16.28,76.0
526016.108,4694135.124,16.287,76.0
526015.881,4694135.516,16.361,76.0
526018.74,4694134.539,16.374,76.0
526016.185,4694133.755,16.382,76.0
526015.824,4694133.654,16.483,76.0
526015.656,4694134.025,16.494,76.0
526016.227,4694134.093,16.589,76.0
526016.253,4694134.167,16.596,76.0
526015.993,4694133.96,16.608,76.0
526018.704,4694133.71,16.671,76.0
526018.526,4694133.995,16.742,76.0
526018.368,4694133.961,16.835,76.0
526018.432,4694134.103,16.877,76.0
526018.736,4694134.196,17.087,76.0
526018.483,4694133.337,17.103,76.0
526018.527,4694134.286,17.104,76.0
526018.801,4694134.264,17.125,76.0
526018.919,4694133.645,17.61,76.0
526015.43,4694134.173,17.956,76.0
526015.815,4694134.705,18.109,76.0
526040.455,4694130.438,2.518,77.0
526040.449,4694130.508,2.592,77.0
526039.968,4694129.374,2.629,77.0
526040.097,4694130.256,2.774,77.0
526040.276,4694130.086,2.939,77.0
526040.267,4694129.78,3.399,77.0
526040.045,4694129.742,6.673,77.0
526039.831,4694129.708,6.682,77.0
526038.372,4694131.687,7.128,77.0
526039.12,4694131.998,7.177999999999999,77.0
526038.467,4694132.241,7.212,77.0
526038.561,4694131.812,7.247,77.0
526038.408,4694131.854,7.251000000000001,77.0
526038.84,4694131.836,7.316000000000001,77.0
526038.702,4694131.699,7.318,77.0
526038.719,4694132.192,7.347999999999999,77.0
526038.753,4694131.731,7.394,77.0
526038.889,4694132.243,7.407,77.0
526038.883,4694132.318,7.407,77.0
526038.654,4694132.336,7.412000000000001,77.0
526039.187,4694132.241,7.4990000000000006,77.0
526039.307,4694132.246,7.552,77.0
526039.168,4694132.379,7.642,77.0
526039.252,4694132.627,7.746,77.0
526039.12,4694132.682,7.747,77.0
526039.431,4694132.372,7.957000000000001,77.0
526039.342,4694128.895,8.396,77.0
526039.119,4694128.691,8.61,77.0
526039.035,4694128.766,8.708,77.0
526038.752,4694131.288,9.378,77.0
526038.696,4694131.299,9.603,77.0
526038.911,4694130.077,10.399,77.0
526039.553,4694129.748,10.471,77.0
526039.417,4694129.98,10.516,77.0
526039.212,4694130.235,10.523,77.0
526039.547,4694130.552,10.567,77.0
526038.617,4694128.227,10.645,77.0
526038.749,4694128.317,10.695,77.0
526039.389,4694130.177,10.7,77.0
526039.452,4694130.459,10.701,77.0
526040.011,4694129.936,10.713,77.0
526039.868,4694129.978,10.74,77.0
526038.869,4694128.336,10.783,77.0
526038.909,4694128.215,10.808,77.0
526039.714,4694129.918,10.809,77.0
526039.642,4694130.221,10.842,77.0
526039.124,4694128.311,10.874,77.0
526039.672,4694130.364,10.964,77.0
526039.195,4694127.937,11.038,77.0
526040.144,4694130.118,11.078,77.0
526039.106,4694128.146,11.147,77.0
526039.924,4694130.17,11.243,77.0
526039.94,4694130.255,11.307,77.0
526038.694,4694130.164,11.862,77.0
526039.137,4694129.257,11.883,77.0
526039.433,4694129.138,11.905,77.0
526039.269,4694129.627,11.916,77.0
526038.4,4694129.592,11.95,77.0
526039.446,4694129.389,11.97,77.0
526039.005,4694129.766,11.971,77.0
526039.561,4694129.239,11.998,77.0
526038.839,4694129.703,12.008,77.0
526038.813,4694131.025,12.02,77.0
526038.476,4694129.261,12.025000000000002,77.0
526038.907,4694129.812,12.033000000000001,77.0
526039.039,4694129.666,12.051000000000002,77.0
526038.675,4694129.749,12.058,77.0
526039.549,4694129.406,12.081,77.0
526038.759,4694129.288,12.088999999999999,77.0
526038.564,4694129.384,12.097999999999999,77.0
526039.044,4694129.131,12.164000000000001,77.0
526038.79,4694127.881,12.213,77.0
526038.741,4694129.923,12.215,77.0
526038.845,4694127.688,12.23,77.0
526039.13,4694130.437,12.282,77.0
526038.854,4694130.45,12.287000000000003,77.0
526039.069,4694130.807,12.437999999999999,77.0
526038.662,4694130.507,12.439,77.0
526038.975,4694130.778,12.443000000000001,77.0
526039.047,4694130.69,12.480999999999998,77.0
526038.977,4694130.627,12.497,77.0
526038.506,4694130.902,12.568999999999999,77.0
526038.386,4694130.586,12.931000000000001,77.0
526038.441,4694130.985,13.001000000000001,77.0
526038.547,4694130.398,13.064999999999998,77.0
526038.253,4694130.262,13.192,77.0
526038.504,4694131.164,13.215,77.0
526038.473,4694131.185,13.233,77.0
526038.378,4694131.262,13.233,77.0
526038.755,4694129.028,13.300999999999998,77.0
526038.815,4694128.931,13.317,77.0
526038.8,4694128.656,13.511,77.0
526035.461,4694131.319,13.604,77.0
526035.408,4694131.099,13.642,77.0
526035.527,4694131.365,13.686,77.0
526038.138,4694131.197,13.858999999999998,77.0
526037.663,4694131.138,13.884,77.0
526037.925,4694131.203,13.895,77.0
526038.003,4694131.431,14.05,77.0
526037.627,4694130.774,14.101000000000003,77.0
526035.466,4694130.538,14.149,77.0
526035.631,4694130.492,14.16,77.0
526037.917,4694131.324,14.183,77.0
526038.304,4694130.136,14.425,77.0
526035.676,4694130.58,14.517,77.0
526035.452,4694130.998,14.530999999999999,77.0
526035.725,4694130.895,14.608,77.0
526038.051,4694130.624,14.616,77.0
526038.007,4694130.754,14.669999999999998,77.0
526035.625,4694131.076,14.816000000000003,77.0
526035.842,4694131.371,14.876000000000001,77.0
526037.797,4694130.871,14.89,77.0
526035.896,4694131.184,15.0,77.0
526035.806,4694130.818,15.004,77.0
526035.989,4694130.694,15.023,77.0
526037.735,4694130.556,15.175,77.0
526037.828,4694130.59,15.199000000000002,77.0
526035.979,4694130.453,15.301,77.0
526038.051,4694130.326,15.401999999999997,77.0
526036.061,4694130.781,15.497,77.0
526037.962,4694130.317,15.665,77.0
526035.192,4694129.276,15.698,77.0
526037.298,4694130.909,15.747,77.0
526035.056,4694129.145,15.748000000000001,77.0
526034.903,4694129.133,15.758,77.0
526034.972,4694128.813,15.989,77.0
526035.471,4694130.048,16.064,77.0
526037.087,4694131.178,16.085,77.0
526036.878,4694130.904,16.224,77.0
526036.819,4694131.044,16.28,77.0
526036.734,4694130.867,16.303,77.0
526038.17,4694129.676,16.378,77.0
526035.549,4694130.07,16.392,77.0
526038.29,4694129.84,16.435,77.0
526038.139,4694130.054,16.571,77.0
526035.212,4694128.754,16.725,77.0
526038.211,4694129.285,16.864,77.0
526037.63,4694130.202,16.946,77.0
526037.856,4694130.069,16.954,77.0
526037.506,4694130.476,16.955,77.0
526037.549,4694129.402,17.009,77.0
526037.814,4694129.512,17.024,77.0
526037.786,4694129.315,17.027,77.0
526038.048,4694129.852,17.027,77.0
526036.688,4694130.459,17.04,77.0
526037.804,4694129.906,17.068,77.0
526036.643,4694130.516,17.077,77.0
526037.266,4694130.504,17.106,77.0
526037.003,4694130.788,17.107,77.0
526037.075,4694130.618,17.156,77.0
526037.348,4694130.236,17.223,77.0
526035.717,4694129.736,17.277,77.0
526037.398,4694130.364,17.281,77.0
526038.03,4694128.986,17.296,77.0
526038.019,4694129.155,17.341,77.0
526036.968,4694130.517,17.352,77.0
526036.267,4694130.515,17.354,77.0
526035.409,4694129.559,17.365,77.0
526036.158,4694130.537,17.372,77.0
526037.245,4694130.264,17.374,77.0
526037.871,4694129.227,17.398,77.0
526037.864,4694128.725,17.403,77.0
526037.682,4694128.425,17.408,77.0
526035.391,4694129.97,17.419,77.0
526036.885,4694130.494,17.426,77.0
526035.536,4694129.979,17.497,77.0
526037.77,4694128.864,17.563,77.0
526037.503,4694129.76,17.569,77.0
526036.273,4694130.253,17.582,77.0
526037.472,4694129.781,17.587,77.0
526037.555,4694129.741,17.594,77.0
526037.571,4694129.046,17.814,77.0
526037.333,4694128.396,17.952,77.0
526036.997,4694130.111,17.969,77.0
526035.49,4694129.189,18.041,77.0
526035.512,4694129.307,18.043,77.0
526037.055,4694130.049,18.05,77.0
526035.704,4694129.228,18.077,77.0
526035.484,4694129.266,18.105,77.0
526036.077,4694130.276,18.23,77.0
526037.242,4694129.789,18.244,77.0
526037.296,4694129.716,18.246,77.0
526037.087,4694129.673,18.25,77.0
526037.502,4694128.645,18.266,77.0
526035.85,4694130.134,18.422,77.0
526036.255,4694130.221,18.47,77.0
526037.364,4694129.171,18.546,77.0
526036.101,4694130.164,18.558,77.0
526037.292,4694128.731,18.573,77.0
526037.332,4694129.27,18.591,77.0
526037.583,4694128.93,18.615,77.0
526037.282,4694128.883,18.87,77.0
526035.936,4694129.393,18.914,77.0
526037.037,4694128.428,19.05,77.0
526036.798,4694129.978,19.053,77.0
526036.694,4694130.005,19.059,77.0
526035.912,4694129.768,19.069,77.0
526036.881,4694129.54,19.07,77.0
526035.92,4694129.711,19.108,77.0
526036.304,4694129.824,19.153,77.0
526036.757,4694128.418,19.176,77.0
526035.951,4694128.946,19.232,77.0
526036.151,4694129.807,19.242,77.0
526037.236,4694128.626,19.292,77.0
526036.1,4694129.541,19.322,77.0
526036.578,4694129.86,19.34,77.0
526036.919,4694128.735,19.457,77.0
526035.975,4694129.189,19.501,77.0
526036.36,4694129.691,19.507,77.0
526036.076,4694129.361,19.524,77.0
526036.664,4694128.473,19.551,77.0
526037.019,4694129.297,19.563,77.0
526037.038,4694128.887,19.574,77.0
526036.807,4694128.869,19.617,77.0
526036.978,4694129.262,19.651,77.0
526036.587,4694129.528,19.668,77.0
526037.048,4694129.139,19.759,77.0
526036.431,4694128.725,19.786,77.0
526036.633,4694128.688,19.797,77.0
526036.942,4694129.11,19.83,77.0
526036.721,4694128.806,19.843,77.0
526036.064,4694129.103,19.882,77.0
526036.247,4694128.952,19.893,77.0
526036.422,4694129.339,19.932,77.0
526036.521,4694129.381,20.045,77.0
526036.527,4694129.082,20.046,77.0
526036.375,4694128.994,20.072,77.0
526036.346,4694129.079,20.075,77.0
526026.931,4694132.266,2.519,78.0
526027.744,4694132.194,2.531,78.0
526027.712,4694132.266,2.533,78.0
526028.011,4694133.988,2.604,78.0
526027.864,4694133.862,2.679,78.0
526027.207,4694134.469,2.684,78.0
526027.669,4694134.102,2.733,78.0
526027.96,4694131.303,2.736,78.0
526027.307,4694134.596,2.742,78.0
526027.151,4694134.538,2.744,78.0
526028.181,4694132.501,2.747,78.0
526027.427,4694133.516,2.756,78.0
526027.362,4694132.581,2.759,78.0
526027.865,4694133.052,2.762,78.0
526027.304,4694132.286,2.79,78.0
526028.169,4694134.046,2.808,78.0
526027.949,4694134.227,2.822,78.0
526028.025,4694134.256,2.832,78.0
526028.153,4694133.285,2.862,78.0
526028.104,4694133.147,2.929,78.0
526027.552,4694134.35,2.929,78.0
526027.71,4694131.695,2.939,78.0
526027.575,4694133.536,2.953,78.0
526027.482,4694133.875,2.959,78.0
526027.47,4694134.409,3.013,78.0
526027.076,4694133.983,3.107,78.0
526028.088,4694131.78,3.617,78.0
526027.947,4694132.096,3.811,78.0
526027.913,4694132.267,3.873,78.0
526028.233,4694132.47,4.016,78.0
526027.617,4694131.97,4.058,78.0
526028.248,4694132.82,4.254,78.0
526028.396,4694133.013,4.341,78.0
526031.879,4694134.288,7.097,78.0
526031.79,4694134.597,7.119,78.0
526031.505,4694134.41,7.176,78.0
526031.388,4694135.445,7.609,78.0
526031.445,4694135.727,7.624,78.0
526031.851,4694135.559,7.645,78.0
526031.662,4694135.506,7.722000000000001,78.0
526031.176,4694135.261,7.796000000000001,78.0
526031.412,4694134.632,7.796999999999999,78.0
526031.158,4694135.154,7.817,78.0
526031.295,4694135.052,7.822000000000001,78.0
526031.465,4694134.99,7.848000000000001,78.0
526031.019,4694134.771,7.885,78.0
526031.613,4694135.269,7.901999999999999,78.0
526031.728,4694135.163,7.925,78.0
526031.597,4694134.816,7.927,78.0
526031.819,4694133.991,8.154,78.0
526031.857,4694134.106,8.163,78.0
526032.145,4694133.768,8.204,78.0
526032.205,4694133.647,8.266,78.0
526031.975,4694134.808,8.667,78.0
526031.85,4694133.58,9.011,78.0
526028.249,4694132.127,9.027,78.0
526028.328,4694132.108,9.183,78.0
526028.313,4694131.804,9.264,78.0
526028.305,4694131.655,9.427,78.0
526031.941,4694135.088,9.451,78.0
526028.153,4694131.528,9.505,78.0
526028.375,4694132.443,9.543,78.0
526029.588,4694134.49,9.58,78.0
526029.814,4694134.67,9.685,78.0
526028.423,4694132.787,9.705,78.0
526029.356,4694134.41,9.728,78.0
526029.216,4694134.434,9.732,78.0
526032.451,4694133.494,9.738,78.0
526028.376,4694132.665,9.768,78.0
526028.728,4694133.863,9.798,78.0
526029.384,4694134.603,9.802,78.0
526029.601,4694134.745,9.835,78.0
526032.455,4694133.696,9.884,78.0
526029.75,4694134.911,9.955,78.0
526029.173,4694134.587,9.961,78.0
526029.246,4694135.202,9.993,78.0
526029.451,4694134.957,10.042,78.0
526029.641,4694134.943,10.062,78.0
526029.446,4694135.171,10.081,78.0
526029.198,4694134.954,10.108,78.0
526029.417,4694135.319,10.124,78.0
526029.746,4694135.12,10.22,78.0
526029.808,4694135.191,10.228,78.0
526029.81,4694135.396,10.313,78.0
526029.597,4694135.541,10.374,78.0
526029.639,4694135.467,10.392,78.0
526028.217,4694131.213,11.312,78.0
526028.168,4694131.351,11.437,78.0
526029.859,4694134.257,11.642,78.0
526025.797,4694133.775,11.665,78.0
526026.143,4694133.556,11.75,78.0
526032.287,4694132.939,11.765,78.0
526032.027,4694132.855,11.853,78.0
526032.037,4694133.013,11.864,78.0
526028.708,4694132.653,12.146,78.0
526025.883,4694133.507,12.148,78.0
526028.742,4694132.818,12.186,78.0
526028.724,4694133.006,12.243000000000002,78.0
526028.898,4694132.788,12.274,78.0
526031.291,4694133.964,12.626000000000001,78.0
526030.179,4694134.287,12.683,78.0
526030.696,4694133.684,12.697,78.0
526031.521,4694133.967,12.755,78.0
526031.574,4694134.054,12.793,78.0
526031.42,4694134.243,12.847999999999999,78.0
526030.176,4694134.956,12.877,78.0
526030.408,4694134.49,12.924,78.0
526028.896,4694134.018,12.991,78.0
526030.35,4694134.608,12.999,78.0
526030.238,4694134.595,13.006,78.0
526031.505,4694134.501,13.021,78.0
526028.743,4694133.253,13.05,78.0
526028.739,4694133.522,13.076,78.0
526029.025,4694133.056,13.085,78.0
526030.424,4694135.014,13.087,78.0
526031.19,4694134.569,13.099999999999998,78.0
526031.306,4694134.421,13.117,78.0
526028.979,4694133.257,13.165,78.0
526030.456,4694134.961,13.169999999999998,78.0
526028.856,4694133.084,13.212,78.0
526031.017,4694133.906,13.220000000000002,78.0
526030.75,4694134.919,13.256999999999998,78.0
526030.635,4694135.073,13.259,78.0
526030.611,4694134.964,13.268,78.0
526030.694,4694134.27,13.27,78.0
526031.088,4694134.124,13.291,78.0
526030.69,4694134.657,13.295,78.0
526030.783,4694135.059,13.306000000000001,78.0
526030.982,4694134.348,13.361999999999998,78.0
526031.064,4694134.439,13.385000000000002,78.0
526030.958,4694133.98,13.444,78.0
526029.21,4694133.481,13.453,78.0
526030.858,4694134.575,13.473000000000003,78.0
526028.965,4694133.709,13.490000000000002,78.0
526030.899,4694134.141,13.585,78.0
526029.015,4694134.151,13.596999999999998,78.0
526029.685,4694134.126,13.611,78.0
526029.089,4694133.646,13.701999999999998,78.0
526030.536,4694134.187,13.735,78.0
526028.967,4694133.861,13.736,78.0
526029.447,4694133.653,13.953,78.0
526026.335,4694132.569,13.962,78.0
526029.445,4694134.081,14.022000000000002,78.0
526029.714,4694133.747,14.023,78.0
526025.78,4694133.261,14.039000000000001,78.0
526029.558,4694133.881,14.094999999999999,78.0
526030.274,4694133.992,14.118000000000002,78.0
526026.246,4694132.948,14.229,78.0
526029.274,4694133.956,14.261,78.0
526031.186,4694133.503,14.318000000000001,78.0
526026.11,4694133.024,14.322,78.0
526030.171,4694134.004,14.322,78.0
526029.17,4694133.81,14.333,78.0
526031.852,4694132.851,14.343,78.0
526031.65,4694133.539,14.344000000000001,78.0
526030.483,4694134.013,14.357,78.0
526029.982,4694134.163,14.379000000000001,78.0
526031.809,4694133.224,14.407999999999998,78.0
526032.013,4694132.699,14.454,78.0
526032.063,4694133.273,14.485,78.0
526030.156,4694133.898,14.59,78.0
526026.316,4694132.762,14.606000000000002,78.0
526031.92,4694133.411,14.626999999999999,78.0
526029.91,4694133.761,14.637,78.0
526025.946,4694132.635,14.794,78.0
526026.076,4694132.643,14.794,78.0
526025.948,4694132.355,14.883,78.0
526026.259,4694131.987,14.9,78.0
526026.265,4694132.138,15.062999999999999,78.0
526026.302,4694132.372,15.081,78.0
526030.862,4694133.637,15.088999999999999,78.0
526026.108,4694132.252,15.184999999999999,78.0
526026.033,4694132.154,15.226000000000003,78.0
526030.521,4694133.26,15.443000000000001,78.0
526025.793,4694132.871,15.567999999999998,78.0
526031.348,4694133.505,15.575,78.0
526025.655,4694132.991,15.592000000000002,78.0
526025.776,4694133.075,15.600000000000001,78.0
526029.473,4694133.422,15.64,78.0
526025.54,4694133.1,15.646999999999998,78.0
526025.594,4694133.643,15.676,78.0
526031.578,4694133.379,15.680999999999997,78.0
526030.795,4694132.872,15.701,78.0
526031.551,4694131.985,15.767,78.0
526025.72,4694133.344,15.773,78.0
526025.452,4694133.034,15.823,78.0
526030.514,4694133.794,15.855999999999998,78.0
526029.732,4694133.175,15.923000000000002,78.0
526031.288,4694131.941,15.937,78.0
526030.699,4694132.839,15.947,78.0
526029.677,4694133.279,16.026,78.0
526028.236,4694130.241,16.09,78.0
526030.955,4694133.231,16.11,78.0
526030.932,4694133.414,16.165,78.0
526031.027,4694131.835,16.225,78.0
526031.502,4694132.935,16.228,78.0
526029.82,4694133.226,16.228,78.0
526031.296,4694131.311,16.246,78.0
526031.323,4694133.251,16.247,78.0
526030.979,4694131.538,16.265,78.0
526031.577,4694131.529,16.275,78.0
526030.224,4694133.558,16.294,78.0
526030.409,4694133.577,16.315,78.0
526031.536,4694133.215,16.317,78.0
526029.874,4694133.566,16.321,78.0
526031.123,4694131.441,16.327,78.0
526030.302,4694132.8,16.34,78.0
526031.238,4694133.299,16.346,78.0
526030.535,4694133.203,16.378,78.0
526031.172,4694131.679,16.407,78.0
526031.362,4694131.682,16.417,78.0
526031.264,4694132.986,16.475,78.0
526031.419,4694133.16,16.497,78.0
526031.179,4694132.981,16.504,78.0
526031.2,4694132.181,16.551,78.0
526031.5,4694132.237,16.555,78.0
526031.057,4694132.521,16.558,78.0
526031.085,4694133.088,16.56,78.0
526031.291,4694132.638,16.575,78.0
526025.586,4694132.561,16.581,78.0
526029.968,4694133.299,16.584,78.0
526028.147,4694130.461,16.633,78.0
526030.283,4694133.352,16.638,78.0
526028.229,4694130.999,16.65,78.0
526031.386,4694132.248,16.705,78.0
526030.163,4694133.244,16.712,78.0
526031.363,4694132.351,16.723,78.0
526031.507,4694132.532,16.754,78.0
526030.003,4694132.674,16.757,78.0
526031.172,4694132.418,16.774,78.0
526030.037,4694132.995,16.78,78.0
526028.982,4694132.555,16.792,78.0
526028.246,4694130.633,16.815,78.0
526028.645,4694131.998,16.846,78.0
526031.539,4694132.353,16.867,78.0
526030.274,4694133.196,16.88,78.0
526029.094,4694132.742,16.892,78.0
526029.757,4694132.717,16.905,78.0
526030.753,4694132.6,16.95,78.0
526028.448,4694130.312,17.015,78.0
526030.249,4694133.256,17.015,78.0
526030.938,4694131.257,17.026,78.0
526029.305,4694133.024,17.073,78.0
526028.683,4694132.356,17.074,78.0
526030.587,4694132.633,17.085,78.0
526028.533,4694130.488,17.138,78.0
526028.466,4694130.526,17.156,78.0
526029.549,4694132.943,17.164,78.0
526030.88,4694132.355,17.173,78.0
526029.501,4694132.629,17.174,78.0
526029.208,4694132.891,17.179,78.0
526029.916,4694132.756,17.221,78.0
526029.895,4694132.428,17.237,78.0
526029.439,4694132.755,17.245,78.0
526028.86,4694132.301,17.265,78.0
526029.638,4694132.261,17.269,78.0
526031.391,4694131.18,17.287,78.0
526030.556,4694132.352,17.295,78.0
526029.194,4694132.431,17.344,78.0
526029.433,4694132.474,17.457,78.0
526029.454,4694132.592,17.483,78.0
526031.207,4694131.016,17.525,78.0
526030.753,4694131.025,17.559,78.0
526030.77,4694132.02,17.592,78.0
526030.84,4694131.958,17.593,78.0
526031.28,4694130.959,17.616,78.0
526030.576,4694132.115,17.673,78.0
526028.71,4694131.41,17.721,78.0
526028.659,4694131.673,17.742,78.0
526031.243,4694130.399,17.77,78.0
526028.483,4694131.426,17.799,78.0
526031.251,4694130.51,17.827,78.0
526028.746,4694132.164,17.837,78.0
526028.936,4694132.025,17.95,78.0
526030.801,4694130.831,17.952,78.0
526030.551,4694131.105,18.027,78.0
526031.014,4694130.852,18.092,78.0
526028.967,4694131.911,18.402,78.0
526030.536,4694131.331,18.454,78.0
526030.478,4694132.541,18.564,78.0
526030.5,4694131.95,18.569,78.0
526030.362,4694131.949,18.66,78.0
526029.782,4694132.107,18.675,78.0
526029.303,4694132.066,18.716,78.0
526031.143,4694130.59,18.746,78.0
526030.138,4694132.28,18.771,78.0
526028.96,4694131.288,18.792,78.0
526030.606,4694131.518,18.864,78.0
526030.912,4694130.471,18.877,78.0
526030.34,4694132.301,18.891,78.0
526028.464,4694131.002,18.929,78.0
526028.647,4694130.712,18.961,78.0
526029.109,4694132.001,19.054,78.0
526028.617,4694131.003,19.076,78.0
526028.452,4694130.894,19.082,78.0
526028.751,4694131.115,19.09,78.0
526030.22,4694132.19,19.09,78.0
526030.308,4694131.646,19.102,78.0
526028.686,4694130.996,19.106,78.0
526029.225,4694131.756,19.257,78.0
526030.321,4694131.358,19.329,78.0
526029.641,4694132.019,19.364,78.0
526028.969,4694131.538,19.389,78.0
526028.979,4694130.686,19.401,78.0
526029.215,4694131.52,19.445,78.0
526030.302,4694132.143,19.467,78.0
526029.978,4694131.665,19.617,78.0
526028.973,4694130.752,19.672,78.0
526030.214,4694131.937,19.869,78.0
526030.001,4694131.421,19.917,78.0
526029.879,4694131.771,20.026,78.0
526029.568,4694131.883,20.055,78.0
526030.025,4694131.645,20.138,78.0
526029.476,4694131.776,20.139,78.0
526030.259,4694131.092,20.159,78.0
526029.682,4694131.299,20.175,78.0
526029.237,4694130.718,20.25,78.0
526029.579,4694131.501,20.301,78.0
526030.072,4694131.227,20.411,78.0
526029.424,4694131.507,20.435,78.0
526029.382,4694130.678,20.473,78.0
526029.243,4694131.268,20.607,78.0
526029.206,4694130.978,20.675,78.0
526029.243,4694131.151,20.813,78.0
526029.685,4694130.745,20.851,78.0
526029.4,4694131.029,20.928,78.0
526029.449,4694130.968,21.006,78.0
526029.452,4694131.365,21.054,78.0
526029.638,4694130.98,21.06,78.0
526029.762,4694131.156,21.096,78.0
526029.573,4694131.052,21.245,78.0
526029.895,4694131.277,21.265,78.0
526039.613,4694126.02,2.526,79.0
526041.546,4694127.972,2.559,79.0
526041.197,4694128.348,2.587,79.0
526040.979,4694127.163,2.695,79.0
526039.017,4694123.932,2.727,79.0
526041.288,4694128.286,2.742,79.0
526040.359,4694125.54,2.794,79.0
526039.684,4694128.561,2.834,79.0
526039.667,4694128.392,2.879,79.0
526040.852,4694125.201,2.892,79.0
526040.216,4694126.395,2.9,79.0
526040.525,4694125.122,2.918,79.0
526040.352,4694126.827,2.946,79.0
526040.392,4694125.348,2.986,79.0
526040.385,4694125.144,2.99,79.0
526041.136,4694127.409,3.066,79.0
526040.235,4694126.68,3.0780000000000003,79.0
526039.399,4694124.185,3.088,79.0
526039.615,4694124.011,3.099,79.0
526040.113,4694126.778,3.101,79.0
526041.773,4694125.248,3.104,79.0
526041.157,4694125.236,3.119,79.0
526041.147,4694124.843,3.17,79.0
526041.428,4694127.731,3.2960000000000003,79.0
526039.505,4694123.951,3.3119999999999994,79.0
526042.059,4694126.708,3.3290000000000006,79.0
526041.844,4694127.01,3.3420000000000005,79.0
526041.808,4694126.875,3.35,79.0
526040.374,4694126.401,3.361,79.0
526041.73,4694126.763,3.3680000000000003,79.0
526040.552,4694126.409,3.377,79.0
526041.142,4694127.886,3.415,79.0
526040.34,4694126.677,3.422,79.0
526040.744,4694126.735,3.434,79.0
526041.285,4694127.897,3.484,79.0
526039.082,4694124.222,3.509,79.0
526041.012,4694124.592,3.532,79.0
526040.24,4694127.458,3.6190000000000007,79.0
526041.477,4694124.962,3.643,79.0
526040.541,4694127.181,3.668,79.0
526039.314,4694126.254,3.6979999999999995,79.0
526039.199,4694126.299,3.699,79.0
526039.13,4694124.3,3.71,79.0
526040.992,4694126.856,3.737,79.0
526040.432,4694127.159,3.75,79.0
526041.044,4694127.083,3.814,79.0
526040.077,4694125.758,3.8179999999999996,79.0
526039.483,4694126.011,3.845,79.0
526040.216,4694124.969,3.9029999999999996,79.0
526040.268,4694128.763,3.9289999999999994,79.0
526040.029,4694125.468,3.939,79.0
526039.504,4694127.905,3.944,79.0
526039.563,4694128.041,3.952,79.0
526040.089,4694125.723,4.001,79.0
526040.459,4694127.471,4.029,79.0
526039.398,4694127.932,4.029,79.0
526041.38,4694128.124,4.037,79.0
526040.518,4694128.52,4.164,79.0
526041.766,4694125.669,4.192,79.0
